GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,Actual_Mean_Income,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16
8600000US14546,14546,ZCTA5 14546,1788,200,1003,165,785,135,(X),(X),50199,6506,39464,6184,50765,3739,53782,4743,46911,5341
8600000US14548,14548,ZCTA5 14548,1262,247,717,152,545,127,(X),(X),43594,5104,35914,2400,48378,5050,53403,8012,41767,5402
8600000US14549,14549,ZCTA5 14549,17,14,6,8,11,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14550,14550,ZCTA5 14550,562,103,310,64,252,53,(X),(X),42643,3435,32500,10033,52799,19086,65825,34408,36776,4698
8600000US14551,14551,ZCTA5 14551,1559,232,921,157,638,136,(X),(X),41478,1864,30805,3610,41345,2758,44204,3955,37216,3487
8600000US14555,14555,ZCTA5 14555,299,70,157,50,142,40,(X),(X),45938,13559,31471,4016,48202,8182,50839,9401,45286,13032
8600000US14559,14559,ZCTA5 14559,6738,445,3940,321,2798,283,(X),(X),58488,3749,45728,4481,60795,2917,67305,4061,51629,3366
8600000US14560,14560,ZCTA5 14560,695,105,442,81,253,44,(X),(X),49500,4965,36302,4023,51709,5404,57217,8148,42086,4194
8600000US14561,14561,ZCTA5 14561,1127,165,618,105,509,108,(X),(X),47315,6179,43920,6137,53739,7734,61389,13219,44452,4744
8600000US14564,14564,ZCTA5 14564,5048,456,3223,316,1825,248,(X),(X),85485,6087,48005,8094,105761,16997,133248,25585,57218,6411
8600000US14568,14568,ZCTA5 14568,2106,212,1284,155,822,138,(X),(X),57312,4265,43864,3423,62797,4141,70266,5194,51131,6262
8600000US14569,14569,ZCTA5 14569,2026,236,1221,183,805,158,(X),(X),45205,7702,37239,4055,48745,4916,52423,6003,43165,6154
8600000US14571,14571,ZCTA5 14571,324,105,206,72,118,90,(X),(X),49375,14491,-,**,55472,12984,60231,17188,47164,17010
8600000US14572,14572,ZCTA5 14572,1591,183,944,134,647,105,(X),(X),47656,6357,36799,6513,46861,3172,52691,4804,38355,3468
8600000US14580,14580,ZCTA5 14580,18433,708,10078,409,8355,514,(X),(X),61565,1975,45600,3666,67338,2545,78193,3955,54243,2904
8600000US14585,14585,ZCTA5 14585,13,12,9,11,4,6,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14586,14586,ZCTA5 14586,4254,455,2434,266,1820,285,(X),(X),54728,8864,46750,9399,57081,3625,61190,4875,51585,3509
8600000US14588,14588,ZCTA5 14588,39,37,24,28,15,23,(X),(X),34500,20141,-,**,N,N,N,N,N,N
8600000US14589,14589,ZCTA5 14589,2510,222,1292,158,1218,166,(X),(X),48839,2696,34912,5305,50892,4115,59047,6634,42242,3952
8600000US14590,14590,ZCTA5 14590,1394,166,832,118,562,76,(X),(X),41824,4175,35137,2574,46615,3841,52563,5118,37810,3466
8600000US14591,14591,ZCTA5 14591,476,55,303,46,173,31,(X),(X),49327,5069,38229,3301,51139,5501,55627,7593,43277,4462
8600000US14592,14592,ZCTA5 14592,99,71,41,32,58,51,(X),(X),44153,5299,41786,2220,N,N,N,N,N,N
8600000US14604,14604,ZCTA5 14604,501,163,377,138,124,80,(X),(X),37127,18884,30000,4297,49606,11776,53982,14183,36304,16140
8600000US14605,14605,ZCTA5 14605,1968,255,969,185,999,154,(X),(X),28852,3214,26743,1456,43013,7260,41337,8029,44638,11180
8600000US14606,14606,ZCTA5 14606,8696,586,4347,313,4349,434,(X),(X),43214,1797,34484,2817,43756,1955,46403,2647,41111,2470
8600000US14607,14607,ZCTA5 14607,7728,558,4450,440,3278,447,(X),(X),43514,3452,41191,3934,51167,3043,53956,4618,47381,3965
8600000US14608,14608,ZCTA5 14608,2473,306,1154,210,1319,205,(X),(X),33790,6303,35625,4889,41146,3451,41914,5228,40475,4171
8600000US14609,14609,ZCTA5 14609,13969,784,7127,518,6842,477,(X),(X),41199,1221,38172,2068,46244,1968,49647,3457,42700,1927
8600000US14610,14610,ZCTA5 14610,5330,451,3131,277,2199,292,(X),(X),53508,4871,46936,3507,73790,8013,85564,12780,57025,5093
8600000US14611,14611,ZCTA5 14611,3339,341,1479,213,1860,289,(X),(X),33272,3028,29778,3385,36428,2395,39045,3600,34347,2783
8600000US14612,14612,ZCTA5 14612,12696,590,7150,427,5546,407,(X),(X),50290,3146,40314,1933,55545,2930,62624,5155,46418,2052
8600000US14613,14613,ZCTA5 14613,3278,356,1779,261,1499,212,(X),(X),33615,4092,31592,2429,37814,2496,39169,4008,36205,3437
8600000US14614,14614,ZCTA5 14614,87,62,72,62,15,24,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14615,14615,ZCTA5 14615,5327,480,2768,348,2559,327,(X),(X),40027,2013,33125,3641,41832,2021,44594,2788,38845,2862
8600000US14616,14616,ZCTA5 14616,10087,623,5442,466,4645,419,(X),(X),39717,2422,35417,2863,44129,1540,47889,2412,39724,2205
8600000US14617,14617,ZCTA5 14617,7958,412,4313,252,3645,280,(X),(X),54699,5533,45659,3359,60831,2686,67643,4118,52770,3186
8600000US14618,14618,ZCTA5 14618,6983,478,3985,309,2998,276,(X),(X),86494,5874,59103,3940,100634,8819,122881,14310,71063,5962
8600000US14619,14619,ZCTA5 14619,3915,356,1841,284,2074,264,(X),(X),35572,1819,34858,2675,41977,4118,43717,7152,40433,4158
8600000US14620,14620,ZCTA5 14620,9068,604,5080,454,3988,378,(X),(X),40641,2720,36553,2630,51389,3603,57364,5248,43779,2956
8600000US14621,14621,ZCTA5 14621,7254,492,3615,359,3639,364,(X),(X),31646,2176,30432,1291,35480,1708,36766,2500,34201,2385
8600000US14622,14622,ZCTA5 14622,4365,328,2295,237,2070,200,(X),(X),43760,2776,41850,2430,49466,2589,50873,3267,47906,3923
8600000US14623,14623,ZCTA5 14623,7135,678,4164,517,2971,343,(X),(X),42341,4559,40546,2642,48742,3472,48524,3903,49048,6480
8600000US14624,14624,ZCTA5 14624,12610,545,7069,462,5541,379,(X),(X),50925,1331,40958,1684,53145,2005,55774,2423,49791,3466
8600000US14625,14625,ZCTA5 14625,3224,280,1934,177,1290,199,(X),(X),70643,6320,57500,11185,75569,5224,81563,6515,66582,6705
8600000US14626,14626,ZCTA5 14626,10450,537,5785,408,4665,323,(X),(X),51338,1898,41962,1880,56120,2239,62888,3811,47727,2164
8600000US14627,14627,ZCTA5 14627,28,27,28,27,0,11,(X),(X),-,**,-,**,28975,37895,28975,37895,-,**
8600000US14701,14701,ZCTA5 14701,11419,542,6533,374,4886,324,(X),(X),41220,1620,31458,1115,42616,1408,46905,2081,36881,2248
8600000US14706,14706,ZCTA5 14706,1835,196,1077,126,758,122,(X),(X),52793,4245,32448,4932,51059,3507,60245,5557,38007,3307
8600000US14707,14707,ZCTA5 14707,51,28,30,16,21,18,(X),(X),46071,12896,-,**,45022,7517,48747,10110,39700,13560
8600000US14708,14708,ZCTA5 14708,70,47,47,26,23,23,(X),(X),62292,8575,23563,401,N,N,N,N,N,N
8600000US14709,14709,ZCTA5 14709,371,67,210,39,161,37,(X),(X),46786,6000,41985,9379,50516,10382,54621,17622,45161,3226
8600000US14710,14710,ZCTA5 14710,1019,138,625,100,394,71,(X),(X),45839,1977,35333,3710,47995,3636,53470,4799,39311,4537
8600000US14711,14711,ZCTA5 14711,517,68,322,56,195,40,(X),(X),38750,6828,31597,8431,39112,3743,41364,4108,35393,5412
8600000US14712,14712,ZCTA5 14712,912,155,472,92,440,99,(X),(X),55705,10929,46111,8444,71644,19202,95028,35723,46559,5971
8600000US14714,14714,ZCTA5 14714,145,41,93,29,52,26,(X),(X),41985,8353,32000,9741,44621,4647,47313,6798,39806,7917
8600000US14715,14715,ZCTA5 14715,738,90,467,64,271,58,(X),(X),45572,2255,30823,1748,48442,7074,56539,10454,34490,3129
8600000US14716,14716,ZCTA5 14716,671,124,353,73,318,72,(X),(X),44297,10537,31063,2180,41340,3439,45776,4628,36416,4142
8600000US14717,14717,ZCTA5 14717,115,38,65,28,50,17,(X),(X),32917,13700,36500,11926,48414,12212,41114,9931,57904,23019
8600000US14718,14718,ZCTA5 14718,695,127,400,74,295,82,(X),(X),41507,900,37846,3693,42727,2871,46102,3938,38151,4450
8600000US14719,14719,ZCTA5 14719,1015,108,575,75,440,64,(X),(X),41908,4176,30690,3223,44133,4219,50801,6908,35419,2362
8600000US14720,14720,ZCTA5 14720,286,95,193,73,93,41,(X),(X),33839,13302,36771,19381,41290,7578,41967,10833,39884,10629
8600000US14721,14721,ZCTA5 14721,54,37,35,22,19,21,(X),(X),-,**,19327,11905,N,N,N,N,N,N
8600000US14722,14722,ZCTA5 14722,32,31,32,31,0,11,(X),(X),97031,33142,-,**,108825,34341,108825,34341,-,**
8600000US14723,14723,ZCTA5 14723,358,61,223,43,135,34,(X),(X),43224,3226,35375,4265,43820,3865,46292,4024,39737,7150
8600000US14724,14724,ZCTA5 14724,833,109,527,75,306,51,(X),(X),41932,5199,28750,6195,49648,7261,57096,10145,36821,4558
8600000US14726,14726,ZCTA5 14726,505,103,311,72,194,52,(X),(X),31741,4715,29600,4734,32996,2883,33398,4538,32352,4133
8600000US14727,14727,ZCTA5 14727,1644,147,921,104,723,83,(X),(X),42940,2435,35975,2261,51267,6700,60907,12748,38987,2448
8600000US14728,14728,ZCTA5 14728,225,80,145,49,80,42,(X),(X),46985,9245,-,**,48638,5893,45683,5651,53994,14848
8600000US14729,14729,ZCTA5 14729,372,66,228,48,144,39,(X),(X),46591,5119,34500,13031,54825,10727,63418,17016,41219,6992
8600000US14731,14731,ZCTA5 14731,410,66,227,51,183,39,(X),(X),45729,4784,42596,6626,61527,7303,60544,8729,62748,14634
8600000US14732,14732,ZCTA5 14732,46,26,29,19,17,12,(X),(X),45313,14982,32083,12254,36807,3938,40372,5917,30724,8535
8600000US14733,14733,ZCTA5 14733,1193,158,664,127,529,82,(X),(X),40461,5380,32463,4320,40560,3001,42650,3693,37936,4674
8600000US14735,14735,ZCTA5 14735,736,86,532,64,204,42,(X),(X),38430,2451,36429,6150,44904,4874,48466,7032,35614,2470
8600000US14736,14736,ZCTA5 14736,92,36,72,34,20,10,(X),(X),35625,9310,17500,10213,50059,22506,57194,28787,24370,13334
8600000US14737,14737,ZCTA5 14737,1140,150,717,96,423,88,(X),(X),40727,6142,30553,1854,41358,2573,44772,4002,35572,2233
8600000US14738,14738,ZCTA5 14738,1125,227,620,145,505,138,(X),(X),49138,4000,38542,12496,47084,6063,50817,7318,42501,8242
8600000US14739,14739,ZCTA5 14739,615,96,306,62,309,65,(X),(X),41892,5014,29792,6697,37521,3024,43967,4148,31138,3827
8600000US14740,14740,ZCTA5 14740,367,72,220,55,147,46,(X),(X),49375,11021,31779,2365,50711,8318,61649,11271,34341,3039
8600000US14741,14741,ZCTA5 14741,724,125,354,66,370,79,(X),(X),50227,5271,36667,8398,47096,4396,55490,5739,39066,4762
8600000US14742,14742,ZCTA5 14742,82,65,46,43,36,36,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14743,14743,ZCTA5 14743,473,82,215,42,258,65,(X),(X),51779,2186,33000,6820,42003,3078,49136,5926,36059,3771
8600000US14744,14744,ZCTA5 14744,384,67,240,54,144,35,(X),(X),36875,7190,41000,11127,40955,3762,42120,5444,39015,6592
8600000US14747,14747,ZCTA5 14747,668,97,398,68,270,58,(X),(X),42391,4978,30769,3226,42533,5244,48807,8374,33284,4350
8600000US14748,14748,ZCTA5 14748,157,55,86,32,71,31,(X),(X),33333,12408,26528,11060,35369,5670,38898,7878,31094,5323
8600000US14750,14750,ZCTA5 14750,1345,175,680,119,665,114,(X),(X),50192,6007,34805,5658,56626,8831,70323,16828,42620,4764
8600000US14752,14752,ZCTA5 14752,17,19,17,19,0,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14753,14753,ZCTA5 14753,331,70,202,53,129,33,(X),(X),41129,3040,33750,7872,42354,5114,46450,7414,35941,5423
8600000US14754,14754,ZCTA5 14754,197,49,105,27,92,31,(X),(X),45417,9000,27188,4256,40577,3938,48424,6881,31621,3744
8600000US14755,14755,ZCTA5 14755,923,103,495,64,428,69,(X),(X),39471,3187,33056,5493,40440,2587,44794,3768,35405,2752
8600000US14756,14756,ZCTA5 14756,0,11,0,11,0,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14757,14757,ZCTA5 14757,949,139,611,96,338,92,(X),(X),43828,7013,35833,8796,55631,15419,67034,23521,35019,3429
8600000US14760,14760,ZCTA5 14760,5951,415,3262,270,2689,255,(X),(X),45452,5335,36026,1353,48444,2649,54229,4025,41426,3503
8600000US14767,14767,ZCTA5 14767,512,91,298,67,214,49,(X),(X),42794,3779,30417,5129,41831,2997,46302,3990,35605,4842
8600000US14769,14769,ZCTA5 14769,274,94,124,55,150,70,(X),(X),41786,12232,29615,24954,43349,8846,48591,11422,39016,12679
8600000US14770,14770,ZCTA5 14770,967,166,591,104,376,91,(X),(X),45750,9225,31742,5695,46631,4595,52554,5555,37320,4393
8600000US14772,14772,ZCTA5 14772,1085,100,645,74,440,55,(X),(X),38942,5144,36429,2727,42591,2813,44677,3306,39533,4066
8600000US14774,14774,ZCTA5 14774,34,24,19,15,15,13,(X),(X),59792,28754,-,**,44206,13070,61342,12364,22500,12596
8600000US14775,14775,ZCTA5 14775,768,108,502,76,266,54,(X),(X),42295,4672,28889,9033,42018,3616,47639,4559,31408,4074
8600000US14777,14777,ZCTA5 14777,165,63,103,46,62,34,(X),(X),30804,7508,-,**,37396,7983,38157,10497,36132,14556
8600000US14778,14778,ZCTA5 14778,17,16,10,15,7,13,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14779,14779,ZCTA5 14779,1632,102,878,74,754,74,(X),(X),34122,3099,29071,2685,36790,1832,39172,2925,34017,2238
8600000US14781,14781,ZCTA5 14781,650,117,378,76,272,63,(X),(X),36724,9821,35000,11169,41419,4119,44113,5051,37675,5707
8600000US14782,14782,ZCTA5 14782,680,88,428,68,252,51,(X),(X),43906,4667,33056,5506,43492,4025,47333,3988,36969,5942
8600000US14783,14783,ZCTA5 14783,123,45,67,27,56,27,(X),(X),32679,1775,31944,7946,35982,6269,30310,3564,42768,12588
8600000US14784,14784,ZCTA5 14784,220,84,150,57,70,36,(X),(X),50329,9219,39750,9509,44870,5632,48553,8167,36980,7553
8600000US14787,14787,ZCTA5 14787,1435,191,797,155,638,148,(X),(X),39665,4433,26731,8464,42878,5873,48310,7589,36094,7237
8600000US14788,14788,ZCTA5 14788,84,52,43,49,41,47,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14801,14801,ZCTA5 14801,1584,133,895,90,689,95,(X),(X),44178,4578,31587,5378,43592,2023,48727,2800,36920,2927
8600000US14802,14802,ZCTA5 14802,223,58,144,49,79,30,(X),(X),-,**,40250,29110,52852,15606,58244,22143,43024,15922
8600000US14803,14803,ZCTA5 14803,328,85,193,58,135,40,(X),(X),41438,6249,31641,5721,45877,5170,52266,8610,36744,5266
8600000US14804,14804,ZCTA5 14804,433,71,243,44,190,37,(X),(X),50568,9857,36389,3130,50448,4580,55917,7734,43455,5905
8600000US14805,14805,ZCTA5 14805,372,91,206,60,166,45,(X),(X),38214,4494,45000,14956,45414,5302,40765,6038,51184,11784
8600000US14806,14806,ZCTA5 14806,635,85,405,73,230,41,(X),(X),50063,8252,37500,6033,50197,5731,54174,8030,43193,5739
8600000US14807,14807,ZCTA5 14807,1052,166,557,100,495,97,(X),(X),44861,11890,35625,9593,42431,2907,44981,4284,39562,5695
8600000US14808,14808,ZCTA5 14808,121,47,90,43,31,16,(X),(X),37143,11620,30694,3576,39614,6520,42951,8949,29926,2691
8600000US14809,14809,ZCTA5 14809,749,84,433,63,316,53,(X),(X),38750,7172,30125,7277,42283,5311,48279,7940,34068,5220
8600000US14810,14810,ZCTA5 14810,3210,253,1747,163,1463,176,(X),(X),45369,6259,33845,3228,50369,7627,55153,11009,44657,10707
8600000US14812,14812,ZCTA5 14812,1013,115,610,78,403,69,(X),(X),46310,5006,37098,5614,48368,3380,52581,4202,41991,5190
8600000US14813,14813,ZCTA5 14813,624,123,354,72,270,72,(X),(X),46875,3467,29643,4724,46342,7161,52734,10063,37963,5891
8600000US14814,14814,ZCTA5 14814,483,157,292,95,191,92,(X),(X),52576,3424,39119,8743,51696,6993,56962,7642,43645,16045
8600000US14815,14815,ZCTA5 14815,298,59,177,46,121,35,(X),(X),31917,9985,34904,6874,45021,7717,41742,6859,49817,14778
8600000US14816,14816,ZCTA5 14816,174,85,137,62,37,38,(X),(X),41709,17625,42313,7070,N,N,N,N,N,N
8600000US14817,14817,ZCTA5 14817,896,194,507,143,389,114,(X),(X),31707,13546,39875,13254,44778,5538,40907,6617,49822,8926
8600000US14818,14818,ZCTA5 14818,588,142,262,93,326,104,(X),(X),52386,25905,35521,5785,42386,5529,49744,9695,36473,5463
8600000US14819,14819,ZCTA5 14819,204,52,147,50,57,24,(X),(X),30341,6636,38393,7957,44494,19840,33314,6071,73326,66082
8600000US14820,14820,ZCTA5 14820,217,58,150,47,67,27,(X),(X),40750,15320,41563,25894,41705,7140,37537,7855,51036,14497
8600000US14821,14821,ZCTA5 14821,1031,158,603,102,428,100,(X),(X),47460,9117,39853,6969,49303,9243,57608,15214,37603,4422
8600000US14822,14822,ZCTA5 14822,316,74,212,64,104,31,(X),(X),40476,4386,32222,12588,38682,3917,39955,5384,36087,5110
8600000US14823,14823,ZCTA5 14823,973,109,601,94,372,62,(X),(X),41688,6945,33900,3655,44742,3476,46975,4349,41135,4302
8600000US14824,14824,ZCTA5 14824,174,76,77,33,97,50,(X),(X),45125,8479,28510,4485,40341,7630,53821,16684,29640,4465
8600000US14825,14825,ZCTA5 14825,226,76,67,28,159,68,(X),(X),41625,16426,34732,6366,44125,9799,47930,13774,42521,12285
8600000US14826,14826,ZCTA5 14826,578,108,328,62,250,56,(X),(X),41250,6263,31563,6657,44617,3477,47302,4487,41094,6229
8600000US14827,14827,ZCTA5 14827,15,25,0,11,15,25,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14830,14830,ZCTA5 14830,6873,302,3958,252,2915,249,(X),(X),54226,2720,40855,3654,66381,7463,72963,6927,57444,10855
8600000US14836,14836,ZCTA5 14836,310,68,188,47,122,46,(X),(X),43333,11540,47857,7795,47584,3976,46323,6187,49526,5795
8600000US14837,14837,ZCTA5 14837,1547,157,868,123,679,91,(X),(X),41250,4913,28625,4007,50987,10166,61416,16029,37655,7709
8600000US14838,14838,ZCTA5 14838,721,88,457,67,264,44,(X),(X),46385,3280,35962,4560,48418,4009,50447,5334,44906,4849
8600000US14839,14839,ZCTA5 14839,235,46,157,35,78,26,(X),(X),47563,3760,26563,7628,43214,4682,48856,6179,31859,6022
8600000US14840,14840,ZCTA5 14840,897,112,486,80,411,66,(X),(X),54808,4982,41620,8838,67848,10474,78969,15647,54698,10013
8600000US14841,14841,ZCTA5 14841,191,103,124,71,67,43,(X),(X),53500,10156,45625,42502,N,N,N,N,N,N
8600000US14842,14842,ZCTA5 14842,164,73,106,70,58,40,(X),(X),39231,8724,22833,15890,32477,7723,40408,10655,17983,4704
8600000US14843,14843,ZCTA5 14843,3446,301,1896,197,1550,185,(X),(X),41915,3595,33627,4006,44444,3427,49187,5332,38642,2553
8600000US14845,14845,ZCTA5 14845,7125,490,3888,344,3237,299,(X),(X),55744,7349,46315,5856,63013,3690,71517,6070,52799,4048
8600000US14846,14846,ZCTA5 14846,238,51,140,36,98,29,(X),(X),41667,7734,37273,3891,43602,5416,47876,8551,37496,2952
8600000US14847,14847,ZCTA5 14847,660,96,333,56,327,60,(X),(X),45583,6521,32330,7048,45925,4177,49215,6085,42574,6265
8600000US14850,14850,ZCTA5 14850,16507,686,9079,440,7428,529,(X),(X),55816,4750,42493,3572,68681,3414,78955,5178,56123,3983
8600000US14853,14853,ZCTA5 14853,58,45,48,42,10,16,(X),(X),21105,368,-,**,N,N,N,N,N,N
8600000US14854,14854,ZCTA5 14854,8,13,8,13,0,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14855,14855,ZCTA5 14855,207,48,146,43,61,22,(X),(X),37143,9583,40972,13158,41214,5687,41299,6724,41013,9837
8600000US14856,14856,ZCTA5 14856,29,45,29,45,0,11,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14858,14858,ZCTA5 14858,498,93,260,51,238,51,(X),(X),45735,5330,37955,7842,50927,4657,53052,5765,48605,8081
8600000US14859,14859,ZCTA5 14859,268,90,153,51,115,47,(X),(X),55179,11291,44821,11467,54326,8896,60764,12873,45762,9186
8600000US14860,14860,ZCTA5 14860,394,87,215,49,179,50,(X),(X),47375,5180,33750,12531,46265,5011,52927,6235,38265,5713
8600000US14861,14861,ZCTA5 14861,472,93,263,61,209,51,(X),(X),42917,7880,33884,3326,47619,6557,55303,11241,37948,3978
8600000US14864,14864,ZCTA5 14864,432,162,256,96,176,77,(X),(X),55313,24525,47143,36183,50388,8405,53800,9686,45426,12333
8600000US14865,14865,ZCTA5 14865,855,194,455,103,400,114,(X),(X),36354,3393,30217,7008,39681,3739,42565,3689,36400,4913
8600000US14867,14867,ZCTA5 14867,2298,271,1265,171,1033,200,(X),(X),40973,5927,38299,7165,48324,6805,53996,11266,41379,4990
8600000US14869,14869,ZCTA5 14869,465,89,258,58,207,47,(X),(X),45000,16607,38482,5998,44453,5070,46819,6565,41505,6870
8600000US14870,14870,ZCTA5 14870,3478,308,2200,223,1278,190,(X),(X),60417,7778,42536,3636,68643,9488,78574,14159,51546,5755
8600000US14871,14871,ZCTA5 14871,1601,274,928,189,673,138,(X),(X),53603,6062,41793,6616,58338,6143,66183,8758,47521,4962
8600000US14872,14872,ZCTA5 14872,324,115,171,65,153,76,(X),(X),46719,12869,36477,7171,48981,10418,56107,20104,41016,6502
8600000US14873,14873,ZCTA5 14873,695,98,433,75,262,48,(X),(X),45469,5001,32212,6374,50933,6219,57017,8844,40877,6009
8600000US14874,14874,ZCTA5 14874,78,39,54,25,24,17,(X),(X),35000,12823,31875,21938,35585,5092,34520,3957,37979,9560
8600000US14877,14877,ZCTA5 14877,118,37,81,31,37,15,(X),(X),42031,14919,32083,11004,48498,9284,56095,13752,31868,7595
8600000US14878,14878,ZCTA5 14878,201,70,94,32,107,48,(X),(X),45833,14809,41979,17006,55142,13021,53961,13233,56180,21665
8600000US14879,14879,ZCTA5 14879,616,131,363,80,253,67,(X),(X),42336,7438,35451,3839,45878,4510,50466,5920,39294,4747
8600000US14880,14880,ZCTA5 14880,378,77,216,46,162,45,(X),(X),47917,12263,38235,2794,48115,5391,55162,8547,38719,3345
8600000US14881,14881,ZCTA5 14881,166,219,61,91,105,130,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US14882,14882,ZCTA5 14882,1624,290,890,200,734,194,(X),(X),57131,9403,53875,5876,70663,11935,79519,20685,59925,8903
8600000US14883,14883,ZCTA5 14883,1199,167,645,111,554,129,(X),(X),40966,6407,37903,9542,42832,3208,44855,3583,40477,4666
8600000US14884,14884,ZCTA5 14884,75,23,33,12,42,18,(X),(X),51932,29454,46250,16281,54935,9564,64079,22038,47750,5535
8600000US14885,14885,ZCTA5 14885,232,45,137,32,95,24,(X),(X),35625,7803,33750,3281,35061,4113,35056,5841,35067,4674
8600000US14886,14886,ZCTA5 14886,2488,335,1442,216,1046,178,(X),(X),53426,5885,47643,8168,61669,5387,67269,8101,53949,5952
8600000US14889,14889,ZCTA5 14889,610,95,352,61,258,50,(X),(X),43929,3669,32391,5153,50720,7335,59790,11210,38345,4571
8600000US14891,14891,ZCTA5 14891,1212,140,702,93,510,93,(X),(X),54722,14545,30952,6079,49132,4618,55341,6462,40585,4476
8600000US14892,14892,ZCTA5 14892,2540,278,1425,171,1115,182,(X),(X),45216,6072,32319,8443,49611,3743,56388,5220,40949,4474
8600000US14893,14893,ZCTA5 14893,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US14894,14894,ZCTA5 14894,347,79,206,60,141,35,(X),(X),45833,14495,35156,6289,48144,5875,52602,8898,41632,6477
8600000US14895,14895,ZCTA5 14895,2592,235,1500,185,1092,147,(X),(X),46768,5394,26875,5486,47019,3711,54755,4497,36393,5658
8600000US14897,14897,ZCTA5 14897,258,54,155,40,103,34,(X),(X),41563,7897,28438,14343,39490,4326,43537,6068,33400,5923
8600000US14898,14898,ZCTA5 14898,473,77,291,55,182,40,(X),(X),44539,3698,30000,2606,41486,4694,46480,6454,33501,3965
8600000US14901,14901,ZCTA5 14901,3169,300,1658,214,1511,169,(X),(X),40397,4377,28630,2986,39999,2726,43941,3310,35673,3514
8600000US14903,14903,ZCTA5 14903,2485,301,1401,184,1084,174,(X),(X),43465,4461,39167,8094,55292,9477,61751,14608,46944,7826
8600000US14904,14904,ZCTA5 14904,4667,387,2431,286,2236,240,(X),(X),42072,4155,30420,1990,39821,2094,43326,3210,36011,2211
8600000US14905,14905,ZCTA5 14905,2756,298,1547,203,1209,179,(X),(X),54020,4910,49558,2939,67666,8618,76526,11449,56330,6841
